sent	tag	tag_uni	label	cue	scope	tags_idx	tags_uni_idx	cues_idx	scopes_idx	labels_idx
['``', 'Perhaps', 'not', '.']	['``', 'RB', 'RB', '.']	['.', 'ADV', 'ADV', '.']	['O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS']	[0, 1, 1, 17]	[0, 1, 1, 0]	[0, 0, 1, 0]	[0, 0, 0, 0]	[1, 1, 1, 1]
['``', 'Your', 'cipher', 'was', 'not', 'difficult', ',', 'madam', '.']	['``', 'PRP$', 'NNP', 'VBD', 'RB', 'JJ', ',', 'UH', '.']	['.', 'PRON', 'NOUN', 'VERB', 'ADV', 'ADJ', '.', 'X', '.']	['O', 'I', 'I', 'I', 'O', 'I', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'S', 'NS', 'S', 'NS', 'NS', 'NS']	[0, 20, 3, 22, 1, 10, 2, 30, 17]	[0, 3, 2, 4, 1, 7, 0, 11, 0]	[0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 1, 1, 1, 0, 1, 0, 0, 0]	[1, 0, 0, 0, 1, 0, 1, 1, 1]
"['``', 'I', 'do', 'not', 'un-', 'derstand', 'how', 'you', 'know', 'these', 'things', ',', ""''"", 'she', 'said', '.']"	"['``', 'PRP', 'VBP', 'RB', 'AFF', 'VB', 'WRB', 'PRP', 'VBP', 'DT', 'NNS', ',', ""''"", 'PRP', 'VBD', '.']"	['.', 'PRON', 'VERB', 'ADV', 'AFF', 'VERB', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', '.', '.', 'PRON', 'VERB', '.']	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 4, 8, 1, 12, 6, 14, 4, 8, 9, 24, 2, 25, 4, 22, 17]	[0, 3, 4, 1, 8, 4, 1, 3, 4, 6, 2, 0, 0, 3, 4, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
"['``', 'Well', ',', 'Mrs.', 'Lucca', ',', ""''"", 'said', 'the', 'prosaic', 'Gregson', ',', 'laying', 'his', 'hand', 'upon', 'the', 'lady', ""'s"", 'sleeve', 'with', 'as', 'little', 'sentiment', 'as', 'if', 'she', 'were', 'a', 'Notting', 'Hill', 'hooligan', ',', '``', 'I', 'am', 'not', 'very', 'clear', 'yet', 'who', 'you', 'are', 'or', 'what', 'you', 'are', ';', 'but', 'you', ""'ve"", 'said', 'enough', 'to', 'make', 'it', 'very', 'clear', 'that', 'we', 'shall', 'want', 'you', 'at', 'the', 'Yard', '.', ""''""]"	"['``', 'UH', ',', 'NNP', 'NNP', ',', ""''"", 'VBD', 'DT', 'JJ', 'NNP', ',', 'VBG', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'POS', 'NN', 'IN', 'RB', 'JJ', 'NN', 'IN', 'IN', 'PRP', 'VBD', 'DT', 'NNP', 'NNP', 'NN', ',', '``', 'PRP', 'VBP', 'RB', 'RB', 'JJ', 'RB', 'WP', 'PRP', 'VBP', 'CC', 'WP', 'PRP', 'VBP', ':', 'CC', 'PRP', 'VBP', 'VBN', 'RB', 'TO', 'VB', 'PRP', 'RB', 'JJ', 'IN', 'PRP', 'MD', 'VB', 'PRP', 'IN', 'DT', 'NN', '.', ""''""]"	['.', 'X', '.', 'NOUN', 'NOUN', '.', '.', 'VERB', 'DET', 'ADJ', 'NOUN', '.', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRT', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'ADP', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', '.', '.', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADV', 'PRON', 'PRON', 'VERB', 'CONJ', 'PRON', 'PRON', 'VERB', '.', 'CONJ', 'PRON', 'VERB', 'VERB', 'ADV', 'PRT', 'VERB', 'PRON', 'ADV', 'ADJ', 'ADP', 'PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 30, 2, 3, 3, 2, 25, 22, 9, 10, 3, 2, 18, 20, 11, 7, 9, 11, 34, 11, 7, 1, 10, 11, 7, 7, 4, 22, 9, 3, 3, 11, 2, 0, 4, 8, 1, 1, 10, 1, 32, 4, 8, 13, 32, 4, 8, 19, 13, 4, 8, 28, 1, 23, 6, 4, 1, 10, 7, 4, 5, 6, 4, 7, 9, 11, 17, 25]	[0, 11, 0, 2, 2, 0, 0, 4, 6, 7, 2, 0, 4, 3, 2, 5, 6, 2, 10, 2, 5, 1, 7, 2, 5, 5, 3, 4, 6, 2, 2, 2, 0, 0, 3, 4, 1, 1, 7, 1, 3, 3, 4, 9, 3, 3, 4, 0, 9, 3, 4, 4, 1, 10, 4, 3, 1, 7, 5, 3, 4, 4, 3, 5, 6, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['But', 'if', 'you', 'think', 'that', 'he', 'has', 'a-', 'cted', 'from', 'motives', 'which', 'are', 'not', 'criminal', ',', 'and', 'which', 'he', 'would', 'wish', 'to', 'have', 'known', ',', 'then', 'you', 'can', 'not', 'serve', 'him', 'better', 'than', 'by', 'telling', 'us', 'the', 'whole', 'story', '.', ""''""]"	"['CC', 'IN', 'PRP', 'VBP', 'IN', 'PRP', 'VBZ', 'AFF', 'VBN', 'IN', 'NNS', 'WDT', 'VBP', 'RB', 'JJ', ',', 'CC', 'WDT', 'PRP', 'MD', 'VB', 'TO', 'VB', 'VBN', ',', 'RB', 'PRP', 'MD', 'RB', 'VB', 'PRP', 'RBR', 'IN', 'IN', 'VBG', 'PRP', 'DT', 'JJ', 'NN', '.', ""''""]"	['CONJ', 'ADP', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'AFF', 'VERB', 'ADP', 'NOUN', 'DET', 'VERB', 'ADV', 'ADJ', '.', 'CONJ', 'DET', 'PRON', 'VERB', 'VERB', 'PRT', 'VERB', 'VERB', '.', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADV', 'ADP', 'ADP', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[13, 7, 4, 8, 7, 4, 16, 12, 28, 7, 24, 21, 8, 1, 10, 2, 13, 21, 4, 5, 6, 23, 6, 28, 2, 1, 4, 5, 1, 6, 4, 35, 7, 7, 18, 4, 9, 10, 11, 17, 25]	[9, 5, 3, 4, 5, 3, 4, 8, 4, 5, 2, 6, 4, 1, 7, 0, 9, 6, 3, 4, 4, 10, 4, 4, 0, 1, 3, 4, 1, 4, 3, 1, 5, 5, 4, 3, 6, 7, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['But', 'if', 'you', 'think', 'that', 'he', 'has', 'a-', 'cted', 'from', 'motives', 'which', 'are', 'not', 'criminal', ',', 'and', 'which', 'he', 'would', 'wish', 'to', 'have', 'known', ',', 'then', 'you', 'can', 'not', 'serve', 'him', 'better', 'than', 'by', 'telling', 'us', 'the', 'whole', 'story', '.', ""''""]"	"['CC', 'IN', 'PRP', 'VBP', 'IN', 'PRP', 'VBZ', 'AFF', 'VBN', 'IN', 'NNS', 'WDT', 'VBP', 'RB', 'JJ', ',', 'CC', 'WDT', 'PRP', 'MD', 'VB', 'TO', 'VB', 'VBN', ',', 'RB', 'PRP', 'MD', 'RB', 'VB', 'PRP', 'RBR', 'IN', 'IN', 'VBG', 'PRP', 'DT', 'JJ', 'NN', '.', ""''""]"	['CONJ', 'ADP', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'AFF', 'VERB', 'ADP', 'NOUN', 'DET', 'VERB', 'ADV', 'ADJ', '.', 'CONJ', 'DET', 'PRON', 'VERB', 'VERB', 'PRT', 'VERB', 'VERB', '.', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADV', 'ADP', 'ADP', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']	[13, 7, 4, 8, 7, 4, 16, 12, 28, 7, 24, 21, 8, 1, 10, 2, 13, 21, 4, 5, 6, 23, 6, 28, 2, 1, 4, 5, 1, 6, 4, 35, 7, 7, 18, 4, 9, 10, 11, 17, 25]	[9, 5, 3, 4, 5, 3, 4, 8, 4, 5, 2, 6, 4, 1, 7, 0, 9, 6, 3, 4, 4, 10, 4, 4, 0, 1, 3, 4, 1, 4, 3, 1, 5, 5, 4, 3, 6, 7, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
"['``', 'Now', 'that', 'Gorgiano', 'is', 'dead', 'we', 'fear', 'nothing', ',', ""''"", 'said', 'the', 'lady', '.']"	"['``', 'RB', 'IN', 'NNP', 'VBZ', 'JJ', 'PRP', 'VBP', 'NN', ',', ""''"", 'VBD', 'DT', 'NN', '.']"	['.', 'ADV', 'ADP', 'NOUN', 'VERB', 'ADJ', 'PRON', 'VERB', 'NOUN', '.', '.', 'VERB', 'DET', 'NOUN', '.']	['O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 1, 7, 3, 16, 10, 4, 8, 11, 2, 25, 22, 9, 11, 17]	[0, 1, 5, 2, 4, 7, 3, 4, 2, 0, 0, 4, 6, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
"['``', 'He', 'was', 'a', 'devil', 'and', 'a', 'monster', ',', 'and', 'there', 'can', 'be', 'no', 'judge', 'in', 'the', 'world', 'who', 'would', 'punish', 'my', 'husband', 'for', 'having', 'killed', 'him', '.', ""''""]"	"['``', 'PRP', 'VBD', 'DT', 'NN', 'CC', 'DT', 'NN', ',', 'CC', 'EX', 'MD', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'WP', 'MD', 'VB', 'PRP$', 'NN', 'IN', 'VBG', 'VBD', 'PRP', '.', ""''""]"	['.', 'PRON', 'VERB', 'DET', 'NOUN', 'CONJ', 'DET', 'NOUN', '.', 'CONJ', 'DET', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'ADP', 'VERB', 'VERB', 'PRON', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS']	[0, 4, 22, 9, 11, 13, 9, 11, 2, 13, 31, 5, 6, 9, 11, 7, 9, 11, 32, 5, 6, 20, 11, 7, 18, 22, 4, 17, 25]	[0, 3, 4, 6, 2, 9, 6, 2, 0, 9, 6, 4, 4, 6, 2, 5, 6, 2, 3, 4, 4, 3, 2, 5, 4, 4, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
['She', 'spoke', 'in', 'rapid', 'and', 'fluent', 'but', 'very', 'un-', 'conventional', 'English', ',', 'which', ',', 'for', 'the', 'sake', 'of', 'clearness', ',', 'I', 'will', 'make', 'grammatical', '.']	['PRP', 'VBD', 'RP', 'JJ', 'CC', 'JJ', 'CC', 'RB', 'AFF', 'JJ', 'NNP', ',', 'WDT', ',', 'IN', 'DT', 'NN', 'IN', 'NN', ',', 'PRP', 'MD', 'VB', 'JJ', '.']	['PRON', 'VERB', 'PRT', 'ADJ', 'CONJ', 'ADJ', 'CONJ', 'ADV', 'AFF', 'ADJ', 'NOUN', '.', 'DET', '.', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '.', 'PRON', 'VERB', 'VERB', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[4, 22, 27, 10, 13, 10, 13, 1, 12, 10, 3, 2, 21, 2, 7, 9, 11, 7, 11, 2, 4, 5, 6, 10, 17]	[3, 4, 10, 7, 9, 7, 9, 1, 8, 7, 2, 0, 6, 0, 5, 6, 2, 5, 2, 0, 3, 4, 4, 7, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['He', 'had', 'neither', 'money', 'nor', 'position', '--', 'nothing', 'but', 'his', 'beauty', 'and', 'strength', 'and', 'energy', '--', 'so', 'my', 'father', 'forbade', 'the', 'match', '.']	['PRP', 'VBD', 'DT', 'NN', 'CC', 'NN', ':', 'NN', 'CC', 'PRP$', 'NN', 'CC', 'NN', 'CC', 'NN', ':', 'IN', 'PRP$', 'NN', 'VBD', 'DT', 'NN', '.']	['PRON', 'VERB', 'DET', 'NOUN', 'CONJ', 'NOUN', '.', 'NOUN', 'CONJ', 'PRON', 'NOUN', 'CONJ', 'NOUN', 'CONJ', 'NOUN', '.', 'ADP', 'PRON', 'NOUN', 'VERB', 'DET', 'NOUN', '.']	['I', 'I', 'O', 'I', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[4, 22, 9, 11, 13, 11, 19, 11, 13, 20, 11, 13, 11, 13, 11, 19, 7, 20, 11, 22, 9, 11, 17]	[3, 4, 6, 2, 9, 2, 0, 2, 9, 3, 2, 9, 2, 9, 2, 0, 5, 3, 2, 4, 6, 2, 0]	[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['Yet', 'I', 'was', 'a-', 'ware', 'that', 'Gennaro', 'was', 'no', 'more', 'happy', 'than', 'I', 'was', 'in', 'his', 'presence', '.']	['CC', 'PRP', 'VBD', 'AFF', 'JJ', 'IN', 'NNP', 'VBD', 'DT', 'RBR', 'JJ', 'IN', 'PRP', 'VBD', 'IN', 'PRP$', 'NN', '.']	['CONJ', 'PRON', 'VERB', 'AFF', 'ADJ', 'ADP', 'NOUN', 'VERB', 'DET', 'ADV', 'ADJ', 'ADP', 'PRON', 'VERB', 'ADP', 'PRON', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[13, 4, 22, 12, 10, 7, 3, 22, 9, 35, 10, 7, 4, 22, 7, 20, 11, 17]	[9, 3, 4, 8, 7, 5, 2, 4, 6, 1, 7, 5, 3, 4, 5, 3, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
