sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
""" Know then that in the time of the Great Rebellion ( the history of which by the learned Lord Clarendon I most earnestly commend to your attention ) this Manor of Baskerville was held by Hugo of that name , nor can it be gainsaid that he was a most wild , profane , and godless man ."	False	False	he said less than he might	False	True	neutral
she is the one person in Coombe Tracey who might be of service to us in the matter	False	True	I do not know anything definite	False	True	neutral
This , in truth , his neighbours might have pardoned , seeing that saints have never flourished in those parts , but there was in him a certain wanton and cruel humour which made his name a by-word through the West .	False	False	There is our friend Dr. Mortimer , whom I believe to be entirely honest , and there is his wife , of whom we know nothing .	False	False	neutral
that is the logical outcome of my convictions	False	True	I came to you , Mr. Holmes , because I recognized that I am myself an unpractical man and because I am suddenly confronted with a most serious and extraordinary problem .	False	False	neutral
My eyes have been trained to examine faces and not their trimmings .	False	False	Now , all these rooms are unfurnished and unoccupied so that his expedition became more mysterious than ever .	False	False	neutral
Sir Henry had to assure him that it was not so and pacify him by giving him a considerable part of his old wardrobe , the London outfit having now all arrived .	False	False	I learned how matters stood	False	True	neutral
""" No , sir , it is gone forever . """	False	False	it was not a pure mastiff	False	True	neutral
Creeping in its shadow I reached a point whence I could look straight through the uncurtained window .	False	False	they were some unwarlike and harried race who were forced to accept that which none other would occupy	False	True	neutral
""" I said that it was not my secret and that I could not tell it to you ."	False	False	""" No , sir , this is Mr. Johnson , the coal-owner , a very active gentleman , not older than yourself . """	False	False	neutral
""" He can not escape us , madam . """	False	False	She was glad to meet me	False	True	neutral
"I will take an unpleasant remembrance back to London with me tomorrow . """	False	False	""" There is no connection . """	False	False	neutral
he has done all that he has	False	True	""" And he made you swear to say nothing about your appointment with Sir Charles ? """	False	False	neutral
